,DATE,AVG MAX TEMPERATURE
1223,1224,9.1
1224,1225,5.749999999000001
1225,1226,7.1583333325
1226,1227,11.7583333335
1227,1228,18.2666666675
1228,1229,20.9749999975
1229,1230,26.25
1230,1231,25.325
1231,1232,24.0166666675
1232,1233,23.166666667500003
1233,1234,19.783333335
1234,1235,13.36666666675
1235,1236,8.69166666675
1236,1237,5.8583333325
1237,1238,9.066666666000001
1238,1239,16.05833333175
1239,1240,20.0333333325
1240,1241,22.458333332499997
1241,1242,24.80833333
1242,1243,25.525000000000002
1243,1244,24.066666665
1244,1245,24.000000002500002
1245,1246,18.3
1246,1247,14.96666666825
1247,1248,9.524999999250001
1248,1249,4.975000000750001
1249,1250,5.575000000749999
1250,1251,12.825
1251,1252,17.625000002500002
1252,1253,20.5416666675
1253,1254,26.066666665
1254,1255,24.7416666675
1255,1256,24.800000002500003
1256,1257,23.86666667
1257,1258,20.066666665
1258,1259,14.125000000750001
1259,1260,8.27500000075
1260,1261,5.350000001000001
1261,1262,10.53333333425
1262,1263,13.100000000749999
1263,1264,16.09166666575
1264,1265,25.1416666675
1265,1266,24.933333335
1266,1267,26.0416666675
1267,1268,24.125
1268,1269,23.183333335
1269,1270,21.025
1270,1271,14.700000002500001
1271,1272,8.48333333325
1272,1273,6.925
1273,1274,9.008333334
1274,1275,12.18333333425
1275,1276,21.299999999999997
1276,1277,23.508333332499998
1277,1278,25.85
1278,1279,25.408333335
1279,1280,24.833333335000003
1280,1281,23.6250000025
1281,1282,19.350000002500003
1282,1283,15.499999998249999
1283,1284,8.14166666575
1284,1285,3.89166666675
1285,1286,6.22499999975
1286,1287,15.783333334249999
1287,1288,17.6750000025
1288,1289,23.308333332500002
1289,1290,26.983333332500003
1290,1291,25.5333333325
1291,1292,23.8666666675
1292,1293,22.966666664999998
1293,1294,21.033333335000002
1294,1295,15.13333333425
1295,1296,9.61666666675
1296,1297,7.441666665750001
1297,1298,9.141666664999999
1298,1299,13.43333333175
1299,1300,18.433333335
1300,1301,23.258333335
1301,1302,25.2166666675
1302,1303,25.683333332500002
1303,1304,25.866666664999997
1304,1305,23.241666665
1305,1306,20.125
1306,1307,13.158333334249999
1307,1308,8.625
1308,1309,6.7916666665
1309,1310,7.58333333425
1310,1311,15.908333331749999
1311,1312,20.925
1312,1313,22.2916666675
1313,1314,24.4166666675
1314,1315,24.566666665
1315,1316,24.1583333325
1316,1317,22.6416666675
1317,1318,21.008333332499998
1318,1319,15.658333333249999
1319,1320,8.816666666749999
1320,1321,4.9000000007499995
1321,1322,7.98333333425
1322,1323,12.50833333325
1323,1324,18.0833333325
1324,1325,24.725
1325,1326,26.5333333325
1326,1327,25.5333333325
1327,1328,24.4
1328,1329,22.941666667499998
1329,1330,20.8249999975
1330,1331,15.275000001750001
1331,1332,8.225000001000002
1332,1333,4.49166666675
1333,1334,5.51666666675
1334,1335,12.091666666750001
1335,1336,17.508333335
1336,1337,22.25833333
1337,1338,26.049999997500002
1338,1339,26.5749999975
1339,1340,24.425
1340,1341,23.3916666675
1341,1342,19.683333332500002
1342,1343,13.83333333425
1343,1344,9.0916666675
1344,1345,5.2166666665
1345,1346,6.9749999990000005
1346,1347,13.17499999825
1347,1348,18.416666667500003
1348,1349,23.133333335
1349,1350,26.4083333325
1350,1351,26.2749999975
1351,1352,24.6333333325
1352,1353,24.375
1353,1354,22.1166666675
1354,1355,14.058333333250001
1355,1356,9.1916666665
1356,1357,6.04166666675
1357,1358,6.75000000075
1358,1359,11.97500000175
1359,1360,17.216666664999998
1360,1361,21.45
1361,1362,26.450000000000003
1362,1363,26.25
1363,1364,25.1333333325
1364,1365,23.775
1365,1366,20.225
1366,1367,14.658333335
1367,1368,7.716666665749999
1368,1369,6.14166666775
1369,1370,8.158333332500002
1370,1371,11.383333333500001
1371,1372,18.158333335
1372,1373,22.208333332499997
1373,1374,25.241666665
1374,1375,24.883333334999996
1375,1376,23.7416666675
1376,1377,22.75
1377,1378,20.3333333325
1378,1379,15.075
1379,1380,8.616666666750001
1380,1381,6.96666666775
1381,1382,8.783333333249999
1382,1383,12.95833333325
1383,1384,19.066666665000003
1384,1385,23.0250000025
1385,1386,27.0999999975
1386,1387,25.8416666675
1387,1388,24.066666667499998
1388,1389,24.475000002499996
1389,1390,20.991666665
1390,1391,14.0750000025
1391,1392,9.52500000075
1392,1393,5.175
1393,1394,8.225000000000001
1394,1395,12.399999999250001
1395,1396,19.791666665
1396,1397,23.550000002500003
1397,1398,25.75
1398,1399,25.541666665
1399,1400,24.791666665
1400,1401,23.7333333325
1401,1402,21.5333333325
1402,1403,14.15000000175
1403,1404,8.925000000999999
1404,1405,7.50000000075
1405,1406,9.208333335
1406,1407,15.225
1407,1408,19.75833333
1408,1409,22.4750000025
1409,1410,26.1083333325
1410,1411,25.575000002499998
1411,1412,25.499999997499998
1412,1413,23.716666664999998
1413,1414,19.3166666675
1414,1415,14.2083333325
1415,1416,8.274999998999998
1416,1417,5.275
1417,1418,6.374999999250001
1418,1419,11.675
1419,1420,19.1916666675
1420,1421,21.4916666675
1421,1422,25.0833333325
1422,1423,25.866666664999997
1423,1424,24.383333335000003
1424,1425,24.675
1425,1426,19.6416666675
1426,1427,13.66666666675
1427,1428,7.4083333325
